repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
howto-make-more-money,PHP,2016-03-13T12:22:03Z,2026-02-06T16:56:43Z,18310,1817,3,18310,7943
CodeIgniter,PHP,2011-08-19T13:34:00Z,2026-02-06T13:38:04Z,18225,7608,105,18225,54780
BookStack,PHP,2015-08-29T10:26:44Z,2026-02-08T03:30:51Z,18225,2328,699,18225,50690
PHP-Parser,PHP,2011-04-18T17:03:47Z,2026-02-07T20:18:30Z,17412,1120,65,17412,7537
koel,PHP,2015-12-06T12:13:19Z,2026-02-08T08:23:27Z,17007,2091,62,17007,25006
Carbon,PHP,2012-09-08T02:56:20Z,2026-02-08T05:07:51Z,16635,1292,13,16635,21794
flarum,PHP,2014-12-30T11:13:08Z,2026-02-07T01:39:18Z,16184,1675,0,16184,740
grav,PHP,2014-08-02T18:29:10Z,2026-02-07T12:15:19Z,15382,1422,462,15382,31143
parsedown,PHP,2013-07-10T20:23:25Z,2026-02-07T23:56:32Z,15013,1145,184,15013,1513
cachet,PHP,2014-11-16T22:23:11Z,2026-02-08T08:38:29Z,14899,1607,37,14899,36961
laravel-ide-helper,PHP,2013-03-10T00:12:55Z,2026-02-07T16:29:30Z,14841,1188,188,14841,1746
yii2,PHP,2012-02-13T15:32:36Z,2026-02-07T17:14:56Z,14321,6824,526,14321,88744
image,PHP,2013-01-19T15:05:32Z,2026-02-07T22:28:27Z,14318,1499,19,14318,6140
speedtest,PHP,2016-03-04T11:48:03Z,2026-02-08T03:37:17Z,14224,2435,37,14224,47769
FreshRSS,PHP,2012-10-21T16:48:50Z,2026-02-08T06:42:51Z,13939,1094,655,13939,33086
PhpSpreadsheet,PHP,2016-06-19T16:58:48Z,2026-02-07T14:33:11Z,13885,3626,96,13885,80428
phpstan,PHP,2016-01-04T18:22:16Z,2026-02-07T12:39:32Z,13811,938,1364,13811,6749616
flysystem,PHP,2013-10-27T11:07:22Z,2026-02-06T13:27:23Z,13557,844,98,13557,3919
phpdotenv,PHP,2013-01-23T06:57:12Z,2026-02-07T14:32:56Z,13511,652,17,13511,650
PHP-CS-Fixer,PHP,2012-05-16T06:42:23Z,2026-02-08T07:55:20Z,13456,1632,91,13456,39829
snipe-it,PHP,2013-11-12T22:25:47Z,2026-02-08T06:47:14Z,13377,3745,1078,13377,256942
whoops,PHP,2013-03-11T16:58:27Z,2026-02-06T21:35:50Z,13252,601,9,13252,1746
sage,PHP,2011-01-29T03:12:09Z,2026-02-08T02:59:55Z,13173,3049,7,13173,10288
one-person-businesses-methodology-v2.0,PHP,2024-03-27T09:41:20Z,2026-02-08T07:43:22Z,12959,1464,4,12959,33605
laravel-permission,PHP,2015-09-14T22:19:38Z,2026-02-08T02:45:39Z,12823,1813,10,12823,3135
showdoc,PHP,2015-11-27T07:03:24Z,2026-02-07T09:16:19Z,12773,2230,164,12773,33213
Laravel-Excel,PHP,2013-11-09T15:28:40Z,2026-02-07T04:08:23Z,12640,1964,5,12640,3297
uuid,PHP,2012-07-05T23:24:53Z,2026-02-07T10:38:20Z,12624,516,19,12624,3161
DVWA,PHP,2013-05-01T13:03:10Z,2026-02-08T07:33:06Z,12570,4575,3,12570,2741
clean-code-php,PHP,2017-01-16T11:21:17Z,2026-02-07T22:52:04Z,12455,2271,30,12455,368
wallabag,PHP,2013-04-03T12:21:14Z,2026-02-08T04:10:59Z,12441,855,729,12441,133749
phabricator,PHP,2011-01-21T22:08:29Z,2026-02-04T09:05:28Z,12321,1631,3,12321,144626
typecho,PHP,2013-07-17T05:08:35Z,2026-02-08T05:02:53Z,12237,2123,356,12237,10712
Slim,PHP,2010-09-21T01:17:06Z,2026-02-08T01:02:58Z,12230,1964,8,12230,7430
docker.labs,PHP,2016-04-20T23:52:34Z,2026-02-08T00:04:48Z,12140,5226,141,12140,221641
magento2,PHP,2011-11-30T15:30:13Z,2026-02-07T21:32:59Z,12040,9409,1980,12040,750890
QloApps,PHP,2015-11-02T17:16:28Z,2026-02-08T08:36:22Z,11963,703,140,11963,121483
YOURLS,PHP,2012-08-22T11:36:52Z,2026-02-07T12:13:21Z,11843,2077,65,11843,349578
voyager,PHP,2016-10-27T03:56:49Z,2026-02-05T07:34:17Z,11804,2663,459,11804,48374
dujiaoka,PHP,2018-04-17T05:45:39Z,2026-02-08T07:14:48Z,11804,2708,13,11804,19301
EmailValidator,PHP,2013-05-19T15:23:00Z,2026-02-07T11:03:10Z,11639,224,36,11639,727
workerman,PHP,2013-12-08T07:49:28Z,2026-02-06T01:22:53Z,11512,2271,101,11512,3943
jwt-auth,PHP,2014-09-04T21:50:50Z,2026-02-05T07:34:56Z,11480,1550,611,11480,1751
PHPExcel,PHP,2012-06-18T15:30:27Z,2026-01-30T15:43:24Z,11406,4161,663,11406,22024
inflector,PHP,2013-01-10T21:34:22Z,2026-02-08T04:42:45Z,11357,135,15,11357,2046
pest,PHP,2020-03-11T20:36:55Z,2026-02-07T09:55:35Z,11285,449,185,11285,2796
lexer,PHP,2013-01-12T18:58:26Z,2026-02-07T11:03:10Z,11171,60,2,11171,288
laravel-admin,PHP,2015-12-30T10:42:57Z,2026-02-05T03:43:27Z,11164,2828,262,11164,15814
october,PHP,2013-11-26T23:30:43Z,2026-02-07T12:16:10Z,11141,2212,11,11141,74388
dompdf,PHP,2012-11-12T20:47:16Z,2026-02-06T09:18:43Z,11065,1829,542,11065,17310
instantiator,PHP,2014-08-07T15:43:55Z,2026-02-07T11:03:10Z,11023,60,1,11023,449
deployer,PHP,2013-07-11T11:45:38Z,2026-02-05T10:10:04Z,10996,1521,7,10996,13886
cphalcon,PHP,2011-11-26T05:52:50Z,2026-02-06T22:09:49Z,10835,1948,121,10835,231396
PHP_CodeSniffer,PHP,2011-11-03T04:06:24Z,2026-02-06T08:42:08Z,10791,1459,269,10791,201893
mockery,PHP,2009-02-25T19:25:09Z,2026-02-05T10:37:31Z,10734,464,115,10734,89998
Mobile-Detect,PHP,2012-08-31T10:58:16Z,2026-02-07T12:13:59Z,10688,2639,34,10688,4365
webshell,PHP,2013-05-23T07:37:56Z,2026-02-07T12:21:18Z,10679,5614,1,10679,101993
log,PHP,2012-11-30T09:49:24Z,2026-02-07T11:03:11Z,10452,186,8,10452,66
easywechat,PHP,2015-01-26T03:30:40Z,2026-02-05T06:16:31Z,10375,2410,1,10375,7012
rector,PHP,2017-07-15T11:16:02Z,2026-02-07T20:21:35Z,10181,737,19,10181,375976
woocommerce,PHP,2011-08-09T15:12:11Z,2026-02-07T23:17:38Z,10171,10730,2886,10171,866963
orm,PHP,2010-04-06T21:42:59Z,2026-02-07T11:03:10Z,10160,2546,1301,10160,55158
SSPanel-UIM,PHP,2018-01-05T13:51:16Z,2026-02-08T08:33:31Z,10153,3466,18,10153,143050
container,PHP,2016-08-15T18:35:30Z,2026-02-07T11:03:11Z,10024,49,7,10024,338
avbook,PHP,2017-02-19T05:09:55Z,2026-02-07T12:52:27Z,9913,2017,94,9913,8229
Awsome-Front-End-learning-resource,PHP,2016-08-27T10:28:10Z,2026-02-08T02:29:57Z,9874,1898,9,9874,75552
console,PHP,2011-02-22T18:00:31Z,2026-02-07T11:03:12Z,9839,267,0,9839,7033
psysh,PHP,2012-06-04T17:15:35Z,2026-02-06T16:58:38Z,9833,315,31,9833,4807
google-api-php-client,PHP,2013-08-16T19:48:39Z,2026-02-05T07:58:00Z,9735,3563,70,9735,14847
dbal,PHP,2010-05-20T17:01:42Z,2026-02-07T21:37:00Z,9692,1375,286,9692,45014
akaunting,PHP,2017-06-21T14:17:56Z,2026-02-08T02:50:31Z,9564,2835,11,9564,83241
invoiceninja,PHP,2013-11-26T12:30:05Z,2026-02-07T21:17:18Z,9521,2573,903,9521,4157267
swiftmailer,PHP,2008-12-19T08:31:03Z,2026-01-30T08:36:02Z,9481,861,0,9481,9247
kanboard,PHP,2014-01-25T19:58:30Z,2026-02-08T05:14:10Z,9440,1937,140,9440,95732
ReflectionDocBlock,PHP,2012-04-06T17:17:37Z,2026-02-05T11:49:00Z,9401,129,13,9401,1329
api,PHP,2014-04-11T12:31:18Z,2026-02-07T07:53:02Z,9358,1268,192,9358,1684
Goutte,PHP,2010-04-21T19:21:54Z,2026-02-03T12:53:57Z,9233,992,138,9233,2977
leantime,PHP,2015-01-23T17:52:06Z,2026-02-08T03:15:10Z,9209,903,295,9209,211346
TypeResolver,PHP,2015-06-10T19:05:30Z,2026-02-05T11:49:00Z,9202,49,10,9202,1039
mautic,PHP,2013-08-19T00:36:28Z,2026-02-07T23:41:14Z,9178,3145,268,9178,266266
aureuserp,PHP,2025-01-23T06:22:25Z,2026-02-08T08:36:23Z,9162,354,65,9162,15833
reactphp,PHP,2012-05-10T18:00:00Z,2026-02-03T23:34:59Z,9085,721,0,9085,1374
ReflectionCommon,PHP,2015-05-31T09:52:59Z,2026-02-05T11:49:00Z,9083,21,3,9083,169
all-in-one,PHP,2021-11-30T10:16:41Z,2026-02-08T08:00:43Z,8988,969,55,8988,11381
Heimdall,PHP,2018-01-26T12:04:05Z,2026-02-08T02:21:11Z,8988,603,14,8988,43990
PrestaShop,PHP,2012-11-19T16:41:31Z,2026-02-07T21:56:28Z,8960,5023,2532,8960,780964
php-code-coverage,PHP,2009-05-28T16:01:43Z,2026-02-06T06:06:33Z,8935,384,32,8935,71526
DeepCopy,PHP,2013-07-22T15:28:03Z,2026-02-06T17:54:33Z,8890,108,20,8890,285
fuzzdb,PHP,2015-09-10T17:54:31Z,2026-02-07T08:50:46Z,8802,2126,16,8802,7323
cakephp,PHP,2010-05-08T14:38:22Z,2026-02-08T07:34:48Z,8785,3388,25,8785,116882
core,PHP,2012-08-25T10:32:48Z,2026-02-07T12:16:05Z,8737,2060,293,8737,352903
rss-bridge,PHP,2013-08-06T21:55:13Z,2026-02-07T12:17:51Z,8685,1190,280,8685,18170
http-foundation,PHP,2011-02-22T18:03:45Z,2026-02-05T16:09:46Z,8654,306,0,8654,10382
unopim,PHP,2024-07-24T07:04:52Z,2026-02-08T08:36:23Z,8635,113,19,8635,18433
panel,PHP,2015-12-06T18:37:08Z,2026-02-08T02:54:09Z,8582,2460,171,8582,28903
event-dispatcher,PHP,2011-02-22T18:02:40Z,2026-02-05T15:04:18Z,8562,68,0,8562,1092
prophecy,PHP,2013-03-25T11:40:40Z,2026-01-26T18:31:56Z,8503,243,105,8503,997
aimeos-laravel,PHP,2015-03-02T13:23:26Z,2026-02-07T16:10:41Z,8493,1106,3,8493,5702
finder,PHP,2011-02-22T18:03:01Z,2026-02-07T11:22:22Z,8463,54,0,8463,1280
Sylius,PHP,2011-11-05T22:05:52Z,2026-02-08T07:22:17Z,8410,2162,250,8410,359132
Twig,PHP,2009-10-07T21:23:38Z,2026-02-07T13:22:47Z,8343,1290,70,8343,12861
readme-typing-svg,PHP,2021-04-20T04:48:50Z,2026-02-08T05:22:28Z,8304,1455,56,8304,693
crater,PHP,2019-11-20T07:09:02Z,2026-02-07T14:26:34Z,8254,1688,421,8254,45705
random_compat,PHP,2015-07-07T19:45:38Z,2026-01-26T18:31:46Z,8175,146,5,8175,966
http-kernel,PHP,2011-02-22T18:04:06Z,2026-02-06T07:08:54Z,8136,96,0,8136,8467
thanks,PHP,2017-12-15T17:00:19Z,2026-02-07T01:44:44Z,8104,37,0,8104,75
simple-cache,PHP,2016-08-24T05:22:12Z,2026-01-26T18:32:10Z,8102,53,6,8102,27
solidtime,PHP,2024-01-16T15:30:47Z,2026-02-08T07:53:43Z,8096,419,48,8096,7351
opencart,PHP,2011-08-02T07:32:17Z,2026-02-06T16:02:41Z,8039,5031,128,8039,217017
PrivateBin,PHP,2016-07-09T07:03:25Z,2026-02-08T00:20:30Z,7979,960,123,7979,16046
dockerlabs,PHP,2018-10-15T07:19:18Z,2026-02-06T07:25:41Z,7953,2173,26,7953,226094
cache,PHP,2013-01-10T22:37:43Z,2026-01-16T09:51:36Z,7894,211,2,7894,923
think,PHP,2013-02-20T03:14:27Z,2026-02-04T20:13:56Z,7893,1614,128,7893,24376
WordPress-Plugin-Boilerplate,PHP,2011-07-11T21:36:46Z,2026-02-07T14:51:40Z,7859,2288,163,7859,824
polyfill-mbstring,PHP,2015-10-22T12:57:52Z,2026-02-02T13:29:00Z,7854,37,1,7854,189
phpmyadmin,PHP,2012-01-19T13:21:52Z,2026-02-08T00:45:54Z,7790,3550,908,7790,2359687
lang,PHP,2013-05-29T22:56:40Z,2026-02-07T19:56:02Z,7771,3005,0,7771,73309
php-timer,PHP,2010-05-08T10:40:25Z,2026-02-06T04:38:41Z,7750,63,0,7750,65989
predis,PHP,2009-11-07T11:27:33Z,2026-02-05T08:48:54Z,7749,993,27,7749,8943
promises,PHP,2015-02-25T03:30:26Z,2026-02-07T07:54:36Z,7723,124,15,7723,367
diff,PHP,2013-02-12T08:34:51Z,2026-02-06T04:42:44Z,7663,86,4,7663,55834
assert,PHP,2015-03-11T12:14:36Z,2026-02-06T18:37:07Z,7640,158,27,7640,699
routing,PHP,2011-02-22T18:04:52Z,2026-02-05T01:53:21Z,7633,92,0,7633,4571
lumen,PHP,2015-04-14T01:43:28Z,2026-02-04T02:42:17Z,7609,982,0,7609,203
PHPWord,PHP,2012-05-06T16:04:30Z,2026-02-07T09:01:34Z,7538,2735,1219,7538,84875
manifest,PHP,2016-11-24T12:07:24Z,2026-02-05T11:49:00Z,7501,13,3,7501,246
php-file-iterator,PHP,2009-11-05T05:02:08Z,2026-02-06T04:34:18Z,7492,46,0,7492,56332
version,PHP,2016-11-30T11:00:48Z,2026-02-05T11:49:00Z,7481,17,4,7481,94
jwt,PHP,2014-03-05T19:23:23Z,2026-02-05T10:47:18Z,7472,602,7,7472,3554
process,PHP,2011-02-22T18:04:37Z,2026-01-29T09:43:51Z,7469,106,0,7469,2170
var-dumper,PHP,2014-09-26T12:08:29Z,2026-01-29T09:43:24Z,7449,99,1,7449,2694
css-selector,PHP,2011-02-22T18:01:24Z,2026-02-04T16:48:03Z,7449,44,0,7449,827
php-text-template,PHP,2009-11-19T11:48:47Z,2026-02-07T15:05:01Z,7447,30,0,7447,56744
tinker,PHP,2016-12-21T17:09:41Z,2026-02-06T19:41:43Z,7417,133,1,7417,240
Wallos,PHP,2023-10-05T18:35:25Z,2026-02-08T07:32:49Z,7370,328,172,7370,5355
TrustedProxy,PHP,2013-04-30T20:03:01Z,2026-01-26T18:32:35Z,7334,128,6,7334,161
adminer,PHP,2010-04-25T08:30:07Z,2026-02-08T08:02:25Z,7252,1159,18,7252,10597
laravel-dompdf,PHP,2013-06-23T11:27:07Z,2026-02-06T12:48:20Z,7225,978,99,7225,189
debug,PHP,2013-04-07T19:13:19Z,2026-01-26T18:31:02Z,7208,45,0,7208,1482
http-message,PHP,2014-06-10T22:49:31Z,2026-01-26T08:25:21Z,7125,187,41,7125,110
hamcrest-php,PHP,2013-12-31T04:35:35Z,2026-02-04T16:05:13Z,7108,44,16,7108,432
laravel-mongodb,PHP,2013-03-31T14:31:04Z,2026-02-06T08:44:12Z,7089,1444,135,7089,3603
web-frameworks,PHP,2017-03-27T15:17:33Z,2026-02-06T21:33:21Z,7082,704,213,7082,160168
comparator,PHP,2013-11-05T00:36:12Z,2026-02-06T04:40:56Z,7056,68,21,7056,62375
dolibarr,PHP,2011-06-26T21:55:03Z,2026-02-08T02:23:27Z,6888,3271,1162,6888,1645444
pixelfed,PHP,2018-04-17T01:48:45Z,2026-02-08T06:15:37Z,6875,823,729,6875,67387
moodle,PHP,2009-12-16T23:01:23Z,2026-02-06T13:13:13Z,6832,7304,1,6832,928793
exporter,PHP,2013-02-04T21:15:26Z,2026-02-06T04:44:44Z,6830,34,5,6830,81854
awesome-appsec,PHP,2015-04-30T21:18:31Z,2026-02-08T07:44:12Z,6817,782,28,6817,198
elementor,PHP,2016-05-30T13:05:46Z,2026-02-08T08:01:48Z,6786,1500,4007,6786,331049
environment,PHP,2014-02-10T15:39:28Z,2026-02-06T04:43:44Z,6784,37,3,6784,59951
roundcubemail,PHP,2012-05-04T11:19:01Z,2026-02-07T19:23:07Z,6768,1738,437,6768,68388
hyperf,PHP,2018-11-29T04:17:39Z,2026-02-06T21:24:33Z,6766,1293,452,6766,31715
annotations,PHP,2013-01-12T15:57:28Z,2026-01-28T02:26:43Z,6752,230,26,6752,14397
code-unit-reverse-lookup,PHP,2016-02-08T20:25:10Z,2026-02-05T11:49:02Z,6706,6,0,6706,76394
framework,PHP,2014-12-20T05:12:03Z,2026-02-07T19:40:36Z,6682,863,78,6682,158148
oauth2-server,PHP,2012-06-04T20:00:52Z,2026-02-05T22:29:16Z,6640,1132,71,6640,14945
translation,PHP,2011-02-22T18:07:25Z,2026-02-05T09:44:29Z,6621,90,0,6621,3279
humhub,PHP,2014-02-10T05:31:03Z,2026-02-07T14:32:59Z,6618,1681,790,6618,143154
global-state,PHP,2014-08-22T08:11:55Z,2026-02-06T04:45:24Z,6614,20,0,6614,55893
version,PHP,2013-01-05T14:17:33Z,2026-02-06T04:53:02Z,6589,35,1,6589,24078
recursion-context,PHP,2015-01-22T17:19:19Z,2026-02-06T04:51:39Z,6586,20,0,6586,74534
php-pm,PHP,2014-02-24T23:25:40Z,2026-02-05T10:33:03Z,6568,372,33,6568,762
object-enumerator,PHP,2016-01-28T06:34:32Z,2026-02-06T04:46:47Z,6547,9,0,6547,79718
github-readme-streak-stats,PHP,2020-10-25T03:44:54Z,2026-02-08T07:45:17Z,6537,1335,60,6537,1388
openmediavault,PHP,2016-05-03T10:35:34Z,2026-02-08T06:59:27Z,6464,564,115,6464,555641
bedrock,PHP,2013-11-02T21:10:54Z,2026-02-07T17:53:57Z,6464,1190,20,6464,929
Ratchet,PHP,2012-04-16T21:53:21Z,2026-02-02T06:20:56Z,6426,790,9,6426,1343
php-token-stream,PHP,2009-11-05T07:02:02Z,2026-01-26T18:32:05Z,6411,59,0,6411,22010
KodExplorer,PHP,2013-09-04T15:41:52Z,2026-02-07T09:02:17Z,6375,1835,4,6375,57648
Lychee,PHP,2012-10-02T15:42:56Z,2026-02-07T12:23:17Z,6368,663,0,6368,5917
Keka,PHP,2016-11-08T19:35:50Z,2026-02-08T03:11:10Z,6366,282,249,6366,53385
php-xdg-base-dir,PHP,2014-06-30T18:21:18Z,2026-01-29T09:04:00Z,6317,11,5,6317,30
larastan,PHP,2018-06-29T20:07:07Z,2026-02-07T13:26:24Z,6298,485,108,6298,9326
resource-operations,PHP,2015-07-19T06:43:40Z,2026-02-04T16:48:02Z,6293,13,1,6293,63
object-reflector,PHP,2017-03-12T15:02:28Z,2026-02-06T04:47:27Z,6288,3,0,6288,87910
laravel-cors,PHP,2013-10-16T07:35:54Z,2026-01-30T00:42:05Z,6259,610,37,6259,372
PHP-Console-Highlighter,PHP,2013-11-23T09:36:44Z,2026-02-06T08:44:23Z,6256,16,0,6256,30
countries,PHP,2012-01-06T14:01:19Z,2026-02-06T13:35:42Z,6181,1271,13,6181,29083
aws-sdk-php,PHP,2012-10-17T21:28:32Z,2026-02-06T19:16:19Z,6177,1234,33,6177,569457
botman,PHP,2016-08-05T12:41:48Z,2026-02-05T00:25:13Z,6170,820,10,6170,1507
PHP-Console-Color,PHP,2014-04-07T19:21:23Z,2026-02-06T08:44:25Z,6144,24,2,6144,19
prestissimo,PHP,2015-11-30T13:35:26Z,2026-02-05T01:58:08Z,6137,169,40,6137,3573
MISP,PHP,2013-02-07T17:10:34Z,2026-02-08T02:26:29Z,6114,1551,2798,6114,169627
laravel-medialibrary,PHP,2015-04-14T07:20:15Z,2026-02-06T08:18:18Z,6082,1099,10,6082,8998
laravel-modules,PHP,2016-06-27T21:01:29Z,2026-02-05T09:21:17Z,6075,1010,30,6075,2225
omnipay,PHP,2012-09-03T14:35:08Z,2026-02-07T21:20:05Z,6050,929,128,6050,1666
event-manager,PHP,2018-06-06T16:01:29Z,2026-02-07T11:03:10Z,6045,22,1,6045,567
entrust,PHP,2013-02-07T06:30:20Z,2026-02-08T05:07:51Z,6017,1285,425,6017,510
collections,PHP,2013-01-12T16:37:17Z,2026-02-07T11:03:09Z,5978,188,27,5978,1020
laravel-backup,PHP,2015-02-17T12:12:41Z,2026-02-06T08:33:59Z,5932,790,0,5932,2478
clockwork,PHP,2013-06-21T23:57:05Z,2026-02-05T10:47:18Z,5929,332,38,5929,12303
Validation,PHP,2010-09-22T16:08:05Z,2026-02-08T00:13:55Z,5915,774,8,5915,10799
CssToInlineStyles,PHP,2010-10-25T21:12:37Z,2026-02-06T20:34:08Z,5840,192,32,5840,245
CodeIgniter4,PHP,2015-08-27T03:32:45Z,2026-02-07T14:37:59Z,5832,1972,44,5832,353853
common,PHP,2010-05-20T17:01:56Z,2026-01-16T09:51:38Z,5816,289,31,5816,17159
psalm,PHP,2016-11-21T17:04:41Z,2026-02-07T19:27:22Z,5801,688,1941,5801,117555
tinyfilemanager,PHP,2017-07-05T06:31:58Z,2026-02-08T03:05:35Z,5765,1812,290,5765,7012
zoneminder,PHP,2013-04-12T14:21:36Z,2026-02-08T04:41:58Z,5759,1280,195,5759,157602
laravel-activitylog,PHP,2016-06-23T12:17:12Z,2026-02-08T02:46:29Z,5751,741,0,5751,2029
socialite,PHP,2014-08-18T02:49:36Z,2026-02-06T09:24:16Z,5734,957,4,5734,724
sqli-labs,PHP,2012-05-19T19:41:26Z,2026-02-05T14:59:17Z,5717,1552,33,5717,3865
client,PHP,2022-09-25T22:08:39Z,2026-02-07T10:17:32Z,5715,671,24,5715,2729
Organizr,PHP,2016-12-29T02:10:38Z,2026-02-07T21:48:27Z,5690,309,20,5690,63450
laravel-boilerplate,PHP,2015-02-02T04:59:07Z,2026-02-05T01:57:42Z,5652,1579,0,5652,47372
timber,PHP,2013-01-02T21:15:13Z,2026-02-08T05:05:35Z,5644,511,38,5644,16843
Postman-cn,PHP,2020-05-21T07:24:40Z,2026-02-07T16:39:43Z,5620,634,5,5620,2059
passbolt_api,PHP,2016-02-23T01:14:59Z,2026-02-07T20:24:01Z,5617,367,27,5617,166818
phan,PHP,2015-10-22T14:34:09Z,2026-02-06T02:40:58Z,5604,367,796,5604,51946
phpinsights,PHP,2019-03-31T15:04:36Z,2026-02-08T01:39:19Z,5573,293,70,5573,13551
glpi,PHP,2015-07-16T07:20:21Z,2026-02-08T07:53:06Z,5564,1600,350,5564,1063289
swoft,PHP,2017-04-23T09:14:07Z,2026-02-05T11:11:20Z,5558,775,194,5558,6815
phpseclib,PHP,2012-06-05T21:55:28Z,2026-02-05T14:47:15Z,5557,904,228,5557,17061
pfsense,PHP,2011-05-12T19:44:21Z,2026-02-07T21:18:15Z,5526,1580,36,5526,409033
hashids,PHP,2012-04-14T18:24:45Z,2026-02-07T07:50:33Z,5517,416,0,5517,304
pagekit,PHP,2014-03-06T17:30:55Z,2026-02-04T01:08:07Z,5489,640,178,5489,16759
argon-theme,PHP,2019-08-24T05:46:13Z,2026-02-07T14:00:53Z,5439,618,163,5439,25628
dootask,PHP,2021-08-29T07:59:27Z,2026-02-07T01:18:01Z,5407,1050,157,5407,359190
elasticsearch-php,PHP,2013-05-03T01:25:46Z,2026-02-06T11:06:37Z,5343,974,7,5343,11379
pay,PHP,2017-08-15T08:14:02Z,2026-02-07T14:44:33Z,5304,1048,48,5304,3180
swagger-php,PHP,2012-03-24T15:13:26Z,2026-02-08T06:08:58Z,5288,945,16,5288,6624
yii2_fecshop,PHP,2016-06-06T02:09:03Z,2026-02-07T09:52:59Z,5278,1415,0,5278,9296
SuiteCRM,PHP,2013-09-23T19:10:08Z,2026-02-08T04:16:07Z,5266,2316,1391,5266,146659
FastRoute,PHP,2014-02-16T23:16:45Z,2026-02-06T17:45:28Z,5260,456,27,5260,329
speedtest-tracker,PHP,2022-09-11T13:39:20Z,2026-02-08T02:18:27Z,5212,206,44,5212,20355
laragon,PHP,2015-07-12T10:08:13Z,2026-02-07T13:41:12Z,5210,481,67,5210,403832
php-webdriver,PHP,2011-08-26T05:33:38Z,2026-02-07T14:32:54Z,5208,849,24,5208,14808
tokenizer,PHP,2017-04-05T17:28:30Z,2026-02-03T14:19:49Z,5204,22,0,5204,133
cache,PHP,2015-08-19T12:07:50Z,2026-02-07T11:03:11Z,5196,45,1,5196,57
browsershot,PHP,2014-05-02T19:42:11Z,2026-02-08T02:47:59Z,5173,508,1,5173,90356
telescope,PHP,2018-08-23T14:34:23Z,2026-02-08T08:24:53Z,5151,642,12,5151,14430
raspap-webgui,PHP,2015-02-27T15:17:59Z,2026-02-07T03:33:27Z,5146,846,36,5146,26911
polr,PHP,2013-10-30T01:00:49Z,2026-02-07T12:09:28Z,5116,901,212,5116,24360
laravel-websockets,PHP,2018-11-20T10:55:53Z,2026-02-02T09:34:34Z,5099,659,0,5099,1162
joomla-cms,PHP,2011-09-27T02:07:38Z,2026-02-07T07:29:39Z,5040,3778,1047,5040,339945
wp-cli,PHP,2011-09-10T12:51:59Z,2026-02-07T16:20:37Z,5024,1016,143,5024,15551
PHP-FFMpeg,PHP,2012-04-13T08:21:26Z,2026-02-05T09:19:30Z,5002,898,326,5002,12118
libphonenumber-for-php,PHP,2013-03-28T13:36:31Z,2026-02-02T00:14:44Z,4994,481,3,4994,23106
ProxyManager,PHP,2013-03-19T09:43:22Z,2026-01-20T10:14:00Z,4976,191,53,4976,4663
phpunit-mock-objects,PHP,2010-04-29T10:25:12Z,2026-01-19T13:47:54Z,4953,152,0,4953,1374
mediawiki,PHP,2012-11-01T19:03:08Z,2026-02-08T06:45:42Z,4945,1522,0,4945,2555966
Medoo,PHP,2013-03-30T11:20:52Z,2026-02-06T17:21:16Z,4935,1141,60,4935,506
v2board,PHP,2019-10-22T15:38:51Z,2026-02-08T03:43:30Z,4933,1808,102,4933,43129
codeigniter-restserver,PHP,2009-06-18T15:54:54Z,2026-02-03T01:42:47Z,4882,2810,1,4882,4005
cron-expression,PHP,2011-04-20T15:48:27Z,2026-01-20T01:35:35Z,4876,331,11,4876,200
laravel-datatables,PHP,2013-11-27T02:31:18Z,2026-02-06T18:35:22Z,4866,849,41,4866,3530
Codeception,PHP,2011-11-30T04:06:44Z,2026-02-05T16:58:52Z,4854,1289,165,4854,73693
yii,PHP,2012-02-15T16:26:22Z,2026-01-22T16:05:41Z,4833,2240,4,4833,31583
DoctrineBundle,PHP,2011-11-17T19:25:50Z,2026-02-07T11:03:09Z,4822,480,34,4822,4303
money,PHP,2011-03-29T22:58:09Z,2026-02-06T10:31:18Z,4812,443,5,4812,1399
github-profile-views-counter,PHP,2020-07-11T19:38:20Z,2026-02-07T14:33:35Z,4798,412,11,4798,166
corcel,PHP,2013-06-17T02:43:12Z,2026-02-04T03:24:31Z,4778,601,108,4778,1675
easyswoole,PHP,2017-03-15T12:07:54Z,2026-02-05T12:57:27Z,4771,510,36,4771,2938
