repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
toBeTopJavaer,Java,2018-10-25T09:54:54Z,2026-02-08T07:18:24Z,25487,5422,61,25487,8004
butterknife,Java,2013-03-05T08:18:59Z,2026-02-04T03:50:02Z,25432,4573,119,25432,3909
SmartRefreshLayout,Java,2017-06-02T09:52:50Z,2026-02-08T07:02:45Z,25177,4977,338,25177,274026
bazel,Java,2014-06-12T16:00:38Z,2026-02-06T22:19:22Z,25094,4404,1847,25094,997441
Chat2DB,Java,2023-06-20T14:05:26Z,2026-02-08T01:43:11Z,25058,2725,506,25058,18857
jenkins,Java,2010-11-22T21:21:23Z,2026-02-08T08:00:46Z,24995,9371,3551,24995,170430
proxyee-down,Java,2017-10-25T10:07:27Z,2026-02-08T07:03:08Z,24813,4388,213,24813,26864
libgdx,Java,2012-08-10T19:34:38Z,2026-02-07T20:18:43Z,24782,6534,327,24782,1106645
EventBus,Java,2012-07-16T16:55:40Z,2026-02-08T06:09:01Z,24761,4655,147,24761,1742
skywalking,Java,2015-11-07T03:30:36Z,2026-02-06T11:42:49Z,24697,6637,51,24697,174151
Hystrix,Java,2012-11-19T20:14:46Z,2026-02-08T07:06:51Z,24467,4714,54,24467,9828
gson,Java,2015-03-19T18:21:20Z,2026-02-07T01:46:29Z,24336,4396,332,24336,13873
redisson,Java,2014-01-11T14:06:25Z,2026-02-08T07:43:32Z,24242,5507,295,24242,33049
Apktool,Java,2012-03-19T17:46:53Z,2026-02-08T04:23:00Z,23831,3885,81,23831,337582
dataease,Java,2021-02-02T04:10:21Z,2026-02-08T05:19:21Z,23311,4014,63,23311,319949
FizzBuzzEnterpriseEdition,Java,2012-11-24T00:14:41Z,2026-02-08T07:29:51Z,23223,789,538,23223,340
source-code-hunter,Java,2019-10-28T01:35:10Z,2026-02-07T10:30:58Z,23119,4258,8,23119,103137
Sentinel,Java,2018-04-04T06:37:33Z,2026-02-07T14:57:23Z,23057,8165,839,23057,8617
LSPosed,Java,2020-12-12T08:39:37Z,2026-02-08T04:48:31Z,22739,3467,5,22739,21605
jdk,Java,2018-09-17T12:29:20Z,2026-02-08T06:58:08Z,22473,6254,388,22473,1417001
rocketmq,Java,2016-11-30T08:00:08Z,2026-02-07T10:17:32Z,22329,12003,276,22329,45560
ExoPlayer,Java,2014-06-13T21:19:18Z,2026-02-07T14:43:08Z,21928,6022,633,21928,483311
eladmin,Java,2018-12-14T08:54:24Z,2026-02-08T06:53:52Z,21921,7398,6,21921,7461
DSA-Bootcamp-Java,Java,2021-07-30T12:23:25Z,2026-02-08T08:20:31Z,21871,13057,631,21871,101640
awesome-low-level-design,Java,2023-11-17T10:15:12Z,2026-02-08T07:48:54Z,21750,5363,65,21750,15698
graal,Java,2016-01-14T17:11:35Z,2026-02-07T17:25:01Z,21453,1771,809,21453,486688
GSYVideoPlayer,Java,2016-11-13T12:34:31Z,2026-02-07T17:03:17Z,21374,4325,16,21374,344388
thingsboard,Java,2016-12-01T09:33:30Z,2026-02-08T08:35:26Z,21092,6116,179,21092,338294
HikariCP,Java,2013-10-08T05:43:03Z,2026-02-07T17:25:06Z,20992,3009,526,20992,5042
shardingsphere,Java,2016-01-18T12:49:26Z,2026-02-08T03:02:21Z,20672,6914,363,20672,683169
DoKit,Java,2018-08-14T10:32:07Z,2026-02-07T19:34:33Z,20437,3193,276,20437,58616
mybatis-3,Java,2013-02-14T19:03:32Z,2026-02-07T23:49:32Z,20377,12969,200,20377,158512
RxAndroid,Java,2014-08-19T03:46:38Z,2026-02-07T07:57:44Z,20220,2947,1,20220,1057
litemall,Java,2018-03-22T16:42:30Z,2026-02-07T15:24:55Z,20148,7351,46,20148,24604
SpringBoot-Labs,Java,2018-09-12T14:51:46Z,2026-02-08T03:38:23Z,20051,6185,46,20051,1813
intellij-community,Java,2011-09-30T13:33:05Z,2026-02-08T07:38:56Z,19671,5681,152,19671,5619626
cat,Java,2012-12-05T02:31:48Z,2026-02-05T08:52:43Z,18982,5433,215,18982,114117
PhotoView,Java,2012-07-17T16:39:00Z,2026-02-06T21:23:42Z,18870,3923,224,18870,16896
antlr4,Java,2010-02-04T01:36:28Z,2026-02-08T05:44:40Z,18709,3429,1049,18709,70647
ip2region,Java,2015-11-02T00:43:13Z,2026-02-08T03:35:03Z,18706,2967,4,18706,213056
Sa-Token,Java,2020-02-03T10:34:29Z,2026-02-08T05:44:55Z,18597,2885,103,18597,9457
yudao-cloud,Java,2019-05-02T16:06:49Z,2026-02-08T08:31:04Z,18523,4649,1,18523,48625
Algorithms,Java,2017-03-18T02:50:46Z,2026-02-08T03:10:37Z,18496,4526,105,18496,1297583
