repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
shotcut,C++,2012-04-23T22:37:04Z,2026-02-08T04:36:14Z,13411,1315,52,13411,121315
NotepadNext,C++,2019-11-27T16:06:10Z,2026-02-08T08:28:39Z,13389,809,85,13389,18953
ppsspp,C++,2012-11-01T08:41:48Z,2026-02-08T03:10:46Z,13304,2411,1337,13304,348206
Open3D,C++,2016-12-02T16:40:38Z,2026-02-08T05:49:10Z,13303,2527,1342,13303,607653
QGIS,C++,2011-05-02T08:06:26Z,2026-02-07T17:16:00Z,13238,3360,5386,13238,5113002
organicmaps,C++,2020-12-27T19:02:26Z,2026-02-08T08:40:07Z,13223,1332,3193,13223,9004033
or-tools,C++,2015-02-21T01:25:35Z,2026-02-07T18:40:05Z,13079,2357,81,13079,1306040
NanaZip,C++,2021-08-30T22:59:59Z,2026-02-08T05:08:13Z,13058,327,323,13058,47484
guetzli,C++,2016-10-21T15:13:18Z,2026-02-03T03:53:26Z,12948,1005,124,12948,490
Hazel,C++,2018-10-20T03:31:42Z,2026-02-08T05:21:28Z,12846,1560,137,12846,54825
capnproto,C++,2013-03-29T02:38:48Z,2026-02-08T08:04:00Z,12844,1026,295,12844,24965
Gource,C++,2009-09-11T04:24:26Z,2026-02-07T20:37:52Z,12779,766,124,12779,4066
libfacedetection,C++,2015-01-20T07:47:20Z,2026-02-08T02:03:04Z,12736,3041,57,12736,123458
vnote,C++,2016-10-05T07:24:54Z,2026-02-08T07:43:37Z,12721,1288,686,12721,68306
assimp,C++,2010-05-05T12:53:45Z,2026-02-07T23:37:37Z,12712,3141,392,12712,275352
TensorRT,C++,2019-05-02T22:02:08Z,2026-02-08T02:37:22Z,12675,2316,565,12675,144949
ninja,C++,2011-02-06T19:07:12Z,2026-02-08T05:42:09Z,12671,1770,393,12671,5202
zeal,C++,2013-01-20T01:50:30Z,2026-02-08T08:35:12Z,12519,825,194,12519,5914
OrcaSlicer,C++,2022-07-16T11:01:21Z,2026-02-08T07:46:20Z,12483,1717,1698,12483,997460
FlashMLA,C++,2025-02-21T06:31:27Z,2026-02-08T06:03:06Z,12456,981,85,12456,254
KeyDB,C++,2019-02-01T14:50:00Z,2026-02-07T03:12:30Z,12424,652,267,12424,38115
MyTinySTL,C++,2016-08-05T04:08:41Z,2026-02-07T10:49:38Z,12392,3323,66,12392,2690
tiled,C++,2011-02-27T15:18:22Z,2026-02-08T05:08:20Z,12331,1836,762,12331,102007
luanti,C++,2011-08-07T13:48:36Z,2026-02-07T14:52:23Z,12296,2239,1409,12296,135227
LearnOpenGL,C++,2015-03-23T14:21:27Z,2026-02-08T06:42:53Z,12267,2938,166,12267,204676
chineseocr_lite,C++,2020-02-27T10:01:29Z,2026-02-08T07:13:32Z,12265,2289,260,12265,478874
entt,C++,2017-03-27T13:15:36Z,2026-02-08T06:22:32Z,12252,1048,20,12252,39357
mysql-server,C++,2014-09-26T09:31:03Z,2026-02-08T00:58:34Z,12059,4226,0,12059,4747212
concurrentqueue,C++,2014-11-06T05:29:05Z,2026-02-07T18:50:19Z,12046,1889,74,12046,5026
Cataclysm-DDA,C++,2012-09-26T22:57:43Z,2026-02-08T05:30:41Z,12029,4430,2775,12029,12437966
nebula,C++,2018-08-28T14:25:09Z,2026-02-07T01:52:56Z,12002,1287,667,12002,123226
mujoco,C++,2021-08-27T12:25:48Z,2026-02-08T07:49:12Z,11953,1318,283,11953,124946
AutoHotkey,C++,2009-11-25T11:08:21Z,2026-02-08T08:20:01Z,11899,1105,24,11899,25614
z3,C++,2015-03-26T18:16:07Z,2026-02-08T03:32:50Z,11892,1603,162,11892,146435
taskflow,C++,2018-04-18T13:45:30Z,2026-02-07T11:34:45Z,11705,1363,25,11705,151694
redpanda,C++,2020-11-02T22:43:36Z,2026-02-07T18:44:41Z,11688,716,658,11688,145021
sonic-pi,C++,2013-04-29T11:17:54Z,2026-02-07T10:29:34Z,11660,969,314,11660,410830
manticoresearch,C++,2017-06-28T01:15:30Z,2026-02-07T16:54:38Z,11649,624,693,11649,94577
SFML,C++,2011-03-25T08:05:25Z,2026-02-07T23:00:45Z,11645,1899,153,11645,113487
sentencepiece,C++,2017-03-07T10:03:48Z,2026-02-07T21:52:59Z,11628,1319,24,11628,37953
mactype,C++,2015-04-02T07:04:21Z,2026-02-08T05:24:30Z,11533,447,324,11533,1286
wslg,C++,2021-03-11T23:41:15Z,2026-02-08T07:28:39Z,11456,398,663,11456,2000
openalpr,C++,2013-11-09T15:26:01Z,2026-02-08T04:47:42Z,11365,2511,520,11365,5744
eos,C++,2017-04-05T17:09:53Z,2026-02-08T07:42:29Z,11233,3649,384,11233,310302
turicreate,C++,2017-12-01T00:42:04Z,2026-02-07T18:18:28Z,11192,1133,522,11192,320718
