repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
ar-cutpaste,TypeScript,2020-05-02T18:40:00Z,2026-02-01T21:29:03Z,14633,2044,56,14633,382
pglite,TypeScript,2024-02-19T14:37:38Z,2026-02-08T07:01:30Z,14617,347,145,14617,12117
jimp,TypeScript,2014-09-13T22:53:45Z,2026-02-05T14:23:54Z,14590,777,174,14590,469277
ajv,TypeScript,2015-05-19T23:23:32Z,2026-02-08T02:54:32Z,14579,937,311,14579,37574
brotli,TypeScript,2014-10-09T14:35:14Z,2026-02-08T03:05:18Z,14568,1317,90,14568,46857
botpress,TypeScript,2016-11-16T21:57:59Z,2026-02-07T05:46:33Z,14547,2242,82,14547,312229
PeerTube,TypeScript,2015-10-29T22:09:42Z,2026-02-07T21:14:22Z,14492,1678,701,14492,527090
pinia,TypeScript,2019-11-18T21:05:01Z,2026-02-07T04:16:06Z,14459,1172,33,14459,10049
electron-builder,TypeScript,2015-05-21T07:45:02Z,2026-02-08T04:22:09Z,14441,1832,112,14441,174057
Handy,TypeScript,2025-02-13T02:42:29Z,2026-02-08T08:41:55Z,14399,980,88,14399,7652
domain-driven-hexagon,TypeScript,2020-11-29T16:04:22Z,2026-02-08T03:04:27Z,14367,1467,3,14367,7445
redux-devtools,TypeScript,2015-07-05T10:58:49Z,2026-02-06T13:46:28Z,14332,1194,231,14332,35117
react-native-gifted-chat,TypeScript,2015-11-14T15:45:34Z,2026-02-07T22:22:33Z,14286,3623,18,14286,52702
react-native-paper,TypeScript,2016-10-19T05:56:53Z,2026-02-08T01:52:52Z,14271,2195,361,14271,440949
maxun,TypeScript,2023-10-23T21:40:19Z,2026-02-08T04:28:05Z,14208,1134,100,14208,6379
WrenAI,TypeScript,2024-03-13T06:18:20Z,2026-02-08T08:33:19Z,14199,1526,279,14199,22850
blitz,TypeScript,2020-02-17T21:54:15Z,2026-02-04T16:04:29Z,14126,817,87,14126,124159
konva,TypeScript,2015-01-09T10:14:35Z,2026-02-08T05:01:10Z,14106,1038,22,14106,22685
pretty-ts-errors,TypeScript,2022-08-30T23:01:50Z,2026-02-08T05:23:35Z,14051,100,31,14051,6632
Dexie.js,TypeScript,2014-02-26T08:16:16Z,2026-02-08T08:50:40Z,14041,689,592,14041,59340
react-content-loader,TypeScript,2017-01-20T00:30:11Z,2026-01-31T22:39:18Z,13996,425,21,13996,6630
truffle,TypeScript,2015-06-29T19:46:53Z,2026-02-06T21:37:25Z,13991,2319,527,13991,184987
nivo,TypeScript,2016-04-16T03:27:56Z,2026-02-08T03:36:25Z,13958,1067,54,13958,421656
